seq,latency_ns
14388,175209
14389,165602
14390,155975
14391,146395
14392,137455
14393,127922
14394,118291
14395,108647
14396,99020
14397,89364
14398,79817
14399,70671
14400,61072
14401,52981
14402,43393
14403,33810
14404,24262
14405,14785
14406,5172
14407,1124380
14408,1116469
14409,1106921
14410,1097352
14411,1087875
14412,1078299
14413,1068774
14414,1064927
14415,1055313
14416,1045747
14417,1036467
14418,1026891
14419,1017252
14420,1007700
14421,999482
14422,989537
14423,979635
14424,970132
14425,960531
14426,950964
14427,943453
14428,933954
14429,924453
14430,914949
14431,905332
14432,895898
14434,876610
14435,867280
14436,857849
14437,848238
14438,838799
14439,829302
14440,822548
14441,813044
14442,803504
14443,794054
14444,784732
14445,775411
14446,766309
14447,757687
14448,749241
14449,743255
14450,736783
14451,729413
14452,722085
14453,721866
14454,714456
14455,707246
14456,705534
14457,698041
14458,690822
14459,683923
14460,676441
14461,669053
14462,662066
14463,654773
14464,647812
14465,642048
14466,644662
14467,635293
14468,626038
14469,616607
14470,606909
14471,597460
14472,588646
14473,579106
14474,569557
14475,560090
14476,550404
14477,540878
14478,531198
14479,523764
14480,514219
14481,504885
14482,495395
14483,501297
14484,491665
14485,482029
14486,472452
14487,462826
14488,453910
14489,444292
14490,434653
14491,425057
14492,417031
14493,407546
14494,398113
14495,388649
14496,379096
14497,369728
14498,360164
14499,350468
14500,340911
14501,331409
14502,321794
14503,312268
14504,304752
14505,295172
14506,285587
14507,276124
14508,266486
14509,256897
14510,247332
14511,238637
14512,229030
14513,219693
14514,210046
14515,200482
14516,190961
14517,182971
14518,173418
14519,163856
14520,154888
14521,145412
14522,135821
14523,126185
14524,116549
14525,108084
14526,98134
14527,88200
14528,78253
14529,68615
14530,60266
14531,50701
14532,41202
14533,31296
14534,21870
14535,12305
14536,3406
14537,1179241
14538,1173009
14539,1166129
14540,1159291
14541,1152076
14542,1144704
14543,1163838
14544,1156652
14545,1153146
14546,1146222
14548,1134563
14549,1125121
14550,1115490
14551,1105925
14552,1097308
14553,1087728
14554,1078215
14555,1068699
14556,1059057
14557,1051726
14558,1042163
14559,1032598
14560,1023101
14561,1013894
14562,1004334
14563,994699
14564,985043
14565,975456
14566,965815
14567,956348
14568,947601
14569,939899
14570,930431
14571,920769
14572,911275
14573,901776
14574,892259
14575,882824
14576,873290
14577,863890
14578,854364
14579,844911
14580,835414
14581,825915
14582,818571
14583,809106
14584,800411
14585,791162
14586,781674
14587,772132
14588,762622
14589,753114
14590,743651
14591,734128
14592,724880
14593,715632
14594,706180
14595,698620
14596,689001
14597,679427
14598,669963
14599,660330
14600,651577
14601,641988
14602,632356
14603,622810
14604,613119
14605,603506
14606,594003
14607,584374
14608,577136
14609,567764
14610,558197
14611,548796
14612,539243
14613,529585
14614,520079
14615,510425
14616,501481
14617,491969
14618,482384
14619,472791
14620,463139
14621,455498
14622,445928
14623,436302
14624,426753
14625,417456
14626,407997
14627,400192
14628,390317
14629,380365
14630,370458
14631,360508
14632,351169
14633,343642
14634,334075
14635,324733
14636,315177
14637,305543
14638,295985
14639,286407
14640,276802
14641,267337
14642,258304
14643,248752
14644,239132
14645,229631
14646,222004
14647,212507
14648,203744
14649,194116
14650,184487
14651,174964
14652,165417
14653,155740
14655,136184
14656,126582
14657,117176
14658,107501
14659,98008
14660,91927
14661,82520
14662,73062
14663,63469
14664,54587
14665,44906
14666,35392
14667,26042
14668,16561
14669,7098
14670,1017287
14671,1007850
14672,998466
14673,995800
14674,986317
14675,976891
14676,967348
14677,957753
14678,948200
14679,938642
14680,929975
14681,920644
14682,910870
14683,901372
14684,891766
14685,882173
14686,875201
14687,865772
14688,856224
14689,846886
14690,837366
14691,827893
14692,818383
14693,809051
14694,799436
14695,789883
14696,781244
14697,771794
14698,764331
14699,754867
14700,745251
14701,735752
14702,726147
14703,716739
14704,707246
14705,698055
14706,688454
14707,679000
14708,669548
14709,660000
14710,650504
14711,643430
14712,634794
14713,625540
14714,615982
14715,606407
14716,596765
14717,587301
14718,577679
14719,568176
14720,558646
14721,549272
14722,539725
14723,530091
14724,522524
14725,512970
14726,503522
14727,493992
14728,485136
14729,475698
14730,466172
14731,458384
14732,448526
14733,438577
14734,428589
14735,418713
14736,408771
14737,401281
14738,391759
14739,382254
14740,372652
14741,363186
14742,353584
14743,343880
14744,335110
14745,325605
14746,316070
14747,306489
14748,296981
14749,287341
14750,280438
14751,270736
14752,261287
14753,251751
14754,242342
14755,232846
14756,223235
14757,213766
14758,204344
14759,194869
14760,186116
14761,176623
14762,168999
14763,159574
14764,149885
14765,140433
14766,130844
14767,121320
14768,111762
14769,102444
14770,92864
14771,83805
14772,74291
14773,64655
14774,55194
14775,48117
14776,39342
14777,29828
14778,20300
14779,10863
14780,1057446
14781,1042847
14782,1038552
14783,1029036
14784,1019448
14785,1010385
14786,1000922
14787,991276
14788,986597
14789,977076
14790,967550
14791,957900
14792,949134
14793,939604
14794,930023
14795,920419
14796,910872
14797,901180
14798,891699
14799,882051
14800,872499
14801,865097
14802,855465
14803,845838
14804,836347
14805,826610
14806,817234
14807,807616
14808,798755
14809,789119
14810,779868
14811,770199
14812,760749
14813,751309
14814,743569
14815,734037
14816,724503
14817,715112
14818,705472
14819,696025
14820,686378
14821,676904
14822,667307
14823,657780
14824,649006
14825,639359
14826,631619
14827,622013
14828,612494
14829,602905
14830,593378
14831,583890
14832,574252
14833,564925
14834,556599
14835,546659
14836,536705
14837,526796
14838,515828
14839,509266
14840,500490
14841,490814
14842,344825
14843,344846
14844,344852
14845,344850
14846,344910
14847,344974
14848,344942
14849,345008
14850,344974
14851,345009
14852,347486
14853,347522
14854,347535
14855,347546
14856,346653
14857,337043
14858,327434
14859,317883
14860,308235
14861,290951
14862,289137
14863,279575
14864,270058
14865,260466
14866,252840
14867,240410
14868,233592
14869,221369
14870,214583
14871,205054
14872,196218
14873,186558
14874,176853
14875,167296
14876,150135
14877,148116
14878,140430
14879,130877
14880,121455
14881,112081
14882,102506
14883,92840
14884,83283
14885,74052
14886,64541
14887,54902
14888,45947
14889,36488
14890,28859
14891,19380
14892,9809
14893,1058768
14894,1049328
14895,1039797
14896,1030350
14897,1021385
14898,1011834
14899,1002222
14900,992695
14901,983126
14902,973578
14903,968679
14904,960059
14905,950479
14906,940893
14907,931210
14908,921703
14909,912084
14910,902485
14911,892803
14912,883319
14914,864022
14915,854518
14916,844927
14917,837360
14918,827842
14919,818340
14920,809744
14921,800250
14922,790604
14923,781010
14924,771517
14925,761834
14926,752360
14927,742867
14928,733329
14929,724031
14930,716450
14931,706919
14932,697284
14933,687716
14934,678112
14935,668605
14936,659843
14937,652478
14938,642564
14939,632664
14940,622722
14941,612785
14942,602861
14943,595046
14944,585590
14945,576411
14946,566777
14947,557380
14948,547884
14949,538311
14950,528733
14951,519183
14952,510419
14954,490942
14955,481157
14956,473674
14957,464216
14958,454509
14959,444931
14960,435449
14961,426043
14962,422489
14963,412614
14964,402703
14965,392829
14966,382925
14967,372976
14968,363077
14969,353163
14970,343261
14971,333335
14972,323415
14973,313514
14974,303632
14975,294035
14976,284424
14977,275063
14978,265567
14979,255980
14980,246405
14981,236821
14982,229297
14983,219703
14984,210885
14985,201284
14986,191765
14987,182222
14989,162513
14990,153057
14991,143486
14992,133917
14993,124612
14994,114951
14995,105476
14996,97892
14997,88370
14998,79394
14999,69894
15000,61126
15001,51581
15002,41942
15003,32268
15004,22636
15005,13319
15006,3852
15007,1053394
15008,1044026
15009,1040128
15010,1030806
15011,1021313
15012,1011784
15013,1002226
15014,992728
15015,983081
15016,974393
15017,964818
15018,955246
15019,945629
15020,936056
15022,918387
15023,908869
15024,899241
15025,889937
15026,880369
15027,870716
15028,861072
15029,851505
15030,841849
15031,832230
15032,823373
15033,813816
15034,804281
15035,797210
15036,787888
15037,778246
15038,768753
15039,759159
15040,749601
15041,740312
15042,730767
15043,722794
15044,712874
15045,702929
15046,693004
15047,683251
15048,677604
15049,667949
15050,658483
15051,649181
15052,639491
15053,629912
15054,620404
15055,610935
15056,601464
15057,592044
15058,582641
15059,573139
15060,563685
15061,556011
15062,546512
15063,537004
15064,528331
15065,518869
15066,509218
15067,499712
15068,490187
15069,480656
15070,471037
15071,461510
15072,451908
15073,442438
15074,434838
15075,425153
15076,415554
15077,405940
15078,396306
15079,386695
15080,377909
15081,368253
15082,358630
15083,349032
15085,329373
15086,319737
15087,311973
15088,302449
15089,293076
15090,283482
15091,273905
15092,264278
15093,254648
15094,245041
15095,235492
15096,226665
15097,217071
15099,197443
15100,187844
15101,180190
15102,170492
15103,160953
15104,151434
15105,141994
15106,132513
15107,122940
15108,113242
15109,103699
15110,94161
15111,84512
15112,76002
15113,66471
15114,58882
15115,49288
15116,39587
15117,29991
15118,20321
15119,10953
15120,1067711
15121,1058909
15122,1049441
15123,1039873
15124,1030264
15125,1020696
15126,1011091
15127,1006400
15128,997842
15129,988295
15130,978718
15131,969235
15132,959738
15133,950179
15134,940664
15135,930940
15136,921307
15137,911979
15138,902424
15139,892925
15140,885461
15141,875975
15142,866360
15143,856836
15144,848004
15145,838408
15146,830502
15147,820632
15148,810655
15149,800772
15150,791054
15151,781609
15152,773923
15153,764482
15154,755021
15155,745403
15156,735930
15157,726364
15158,716745
15159,707255
15160,698363
15161,688818
15162,679142
15163,669941
15164,660405
15165,652612
15166,642998
15167,633380
15168,623857
15169,614566
15170,604934
15171,595368
15172,585888
15173,576341
15174,566705
15175,557404
15176,548735
15177,539100
15178,531449
15179,521897
15180,512375
15181,502747
15182,493226
15183,483701
15184,474024
15185,464658
15186,454955
15187,445359
15188,435787
15189,426189
15190,416721
15191,409048
15192,400087
15193,390529
15194,380878
15195,371267
15196,361777
15197,352290
15198,342675
15199,333010
15200,323387
15201,313934
15202,304399
15203,294788
15204,286919
15205,277304
15206,267789
15207,258253
15208,249422
15209,239872
15210,230300
15211,220680
15212,211102
15213,201556
15214,191893
15215,182402
15216,174657
15217,165245
15218,155700
15220,136078
15221,126553
15222,116906
15223,107361
15224,99122
15225,89570
15226,80000
15227,70439
15228,60855
15229,51371
15230,43853
15231,34359
15232,24709
15233,15482
15234,5890
15235,1195909
15236,1190162
15237,1182961
15238,1175939
15239,1169202
15240,1170418
15241,1162889
15242,1155968
15243,1160839
15244,1151451
15245,1141952
15246,1132382
15247,1122772
15248,1113253
15249,1103883
15250,1095970
15251,1086179
15252,1076248
15253,1066313
15254,1056403
15255,1046465
15256,1039758
15257,1030222
15258,1020635
15259,1011148
15260,1001730
15261,992230
15262,982771
15263,973285
15264,963781
15265,954440
15266,944950
15267,935434
15268,925860
15269,921311
15270,911656
15271,902118
15272,893397
15273,883701
15274,874219
15275,864766
15276,855166
15277,845737
15278,836400
15279,826908
15280,817414
15281,809933
15282,800516
15283,790997
15284,781392
15285,771961
15286,762309
15287,752845
15288,744304
15289,734817
15290,725362
15291,715900
15292,706334
15293,696847
15294,689293
15295,679673
15296,670212
15297,660843
15298,651318
15299,641758
15300,632183
15301,622680
15302,613101
15303,603573
15304,594697
15305,585248
15306,575726
15307,568052
15308,558530
15309,548899
15310,539415
15311,529839
15312,520260
15313,510996
15314,501512
15315,491977
15316,482360
15317,472784
15318,463233
15319,453629
15320,446990
15321,437495
15322,427984
15323,418327
15324,408758
15325,399253
15326,389722
15327,380173
15328,370536
15329,361234
15330,351749
15331,342153
15332,332570
15333,324915
15334,315445
15335,305866
15336,296994
15337,287542
15338,278275
15339,268676
15340,259070
15341,249541
15342,239893
15343,230361
15344,220808
15345,213542
15346,204069
15347,194527
15348,184937
15349,175392
15350,165841
15351,156339
15352,147547
15353,139809
15354,129877
15355,119956
15356,110037
15357,100090
15358,91873
15359,82250
15360,72842
15361,63501
15362,54004
15363,44422
15364,34888
15365,25624
15366,16035
15367,6479
15368,1062163
15369,1052701
15370,1043168
15371,1039003
15372,1029506
15373,1019884
15374,1010428
15375,1000908
15376,991243
15377,981898
15378,972278
15379,962669
15380,953241
15381,943671
15382,934103
15383,924496
15384,917731
15385,908069
15386,898469
15387,888938
15388,879317
15389,869811
15390,860075
15391,850604
15392,841015
15393,831682
15394,822388
15395,812901
15396,803412
15397,795864
15398,786289
15399,776754
15400,768032
15401,758462
15402,748941
15403,739439
15404,730049
15405,720547
15406,711076
15407,701504
15408,691919
15409,684395
15410,674896
15411,665359
15412,656272
15413,646604
15414,637122
15415,627502
15416,618721
15417,609042
15418,599477
15419,589899
15420,580329
15421,570758
15422,562999
15423,553388
15424,543903
15425,534608
15426,525083
15427,515449
15428,505834
15429,496291
15430,486725
15431,477109
15432,468278
15433,458774
15434,449172
15435,442502
15436,433090
15437,423470
15438,413899
15439,404201
15440,394582
15441,385267
15442,375728
15443,366043
15444,356478
15445,346848
15446,337364
15447,327722
15448,320851
15449,311193
15450,301669
15451,291998
15452,282492
15453,272826
15454,263384
15455,255536
15456,245613
15457,235674
15458,225713
15459,215809
15460,206166
15461,198450
15462,188850
15463,179255
15464,170431
15465,160884
15466,151431
15467,141864
15468,132295
15469,122716
15470,113111
15471,103501
15472,94295
15473,86806
15474,77300
15475,67761
15476,58217
15477,48613
15478,39136
15479,29625
15480,20715
15481,11376
15482,1890
15483,1051272
15484,1041878
15485,1032398
15486,1028072
15487,1018477
15488,1008976
15489,1000072
15490,990693
15491,981195
15492,971621
15493,961982
15494,952381
15495,942739
15496,933939
15497,924402
15498,914780
15499,907217
15500,897713
15501,888117
15502,878565
15503,869069
15504,859424
15505,850040
15506,840454
15507,830767
15508,821148
15509,811707
15510,802081
15511,792653
15512,785990
15513,776298
15514,766700
15515,757225
15516,747563
15517,738107
15518,728578
15519,719038
15520,709567
15521,700218
15522,690732
15523,681162
15524,671728
15525,664034
15526,654583
15527,645309
15528,636506
15529,627020
15530,617543
15531,608033
15532,598447
15533,588923
15534,579447
15535,569952
15536,560324
15537,553073
15538,543533
15539,533971
15540,524376
15541,514860
15542,505328
15543,495778
15544,486962
15545,477339
15546,467788
15547,458102
15548,448604
15549,438983
15550,431226
15551,421649
15552,412144
15553,402756
15554,393191
15555,383605
15556,374072
15557,365666
15558,355794
15559,345906
15560,336134
15561,326531
15562,316971
15563,309203
15564,299615
15565,289954
15566,280461
15567,270739
15568,261169
15569,251851
15570,242355
15571,232898
15572,223371
15573,213826
15574,204210
15575,194675
15576,187633
15577,178074
15578,168471
15579,158848
15580,149191
15581,139633
15582,130018
15583,120397
15584,110770
15585,101416
15586,91836
15587,82824
15588,73223
15589,65731
15590,56321
15591,46537
15592,37715
15593,28156
15594,18507
15595,8970
15596,1055733
15597,1046219
15598,1057923
15599,1048082
15600,1038147
15601,1028223
15602,1018319
15603,1008387
15604,998455
15605,988576
15606,978637
15607,968706
15608,958804
15609,948862
15610,938941
15611,929032
15612,919050
15613,909160
15614,899278
15615,889341
15616,879422
15617,869455
15618,859611
15619,849677
15620,839700
15621,829818
15622,819820
15623,809964
15624,800012
15625,790034
15626,780162
15627,771822
15628,762302
15629,752676
15630,743120
15631,733563
15632,723876
15633,714535
15634,705085
15635,695544
15636,685962
15637,676450
15638,666878
15639,657351
15640,650508
15641,640936
15642,631366
15643,621785
15644,612231
15645,602584
15646,593120
15647,583546
15648,574162
15649,564831
15650,555340
15651,545832
15652,536251
15653,528539
15654,519128
15655,509440
15656,500601
15657,491162
15658,481708
15659,473557
15660,463618
15661,453671
15662,443684
15663,433839
15664,423913
15665,416313
15666,406666
15667,397105
15668,387623
15669,377958
15670,368303
15671,358693
15672,349768
15673,340222
15674,330628
15675,320986
15676,311427
15677,301895
15678,294098
15679,284491
15680,274875
15681,265448
15682,255949
15683,246421
15684,236922
15685,227389
15686,217769
15687,208203
15688,199326
15689,189791
15690,180207
15691,172589
15692,163019
15693,153430
15694,143856
15695,134202
15696,124556
15697,115212
15698,105672
15699,96014
15700,87081
15701,77530
15702,67925
15703,58252
15704,51394
15705,41820
15706,32374
15707,22844
15708,13368
15709,3922
15710,1050468
15711,1040950
15712,1031516
15713,1022674
15714,1013102
15715,1003560
15716,994041
15717,989445
15718,979880
15719,970345
15720,961588
15721,951955
15722,942381
15723,932775
15724,923177
15725,913630
15726,904151
15727,856033
15728,856082
15729,858251
15730,858297
15731,857252
15732,847417
15733,837905
15734,828366
15735,818740
15736,809907
15737,800337
15738,790847
15739,781288
15740,771815
15741,762354
15742,754892
15743,745365
15744,735840
15745,726559
15746,716994
15747,707529
15748,697886
15749,688342
15750,678737
15751,668153
15752,660508
15753,650907
15754,641338
15755,633663
15756,624040
15757,614526
15758,605176
15760,585621
15761,576200
15762,566619
15763,558456
15764,548581
15765,538648
15766,528711
15767,518797
15768,509924
15769,502133
15770,492663
15771,483063
15772,473498
15773,463991
15774,454305
15775,444712
15776,435040
15777,425631
15778,416112
15779,406496
15780,396908
15781,387263
15782,379606
15783,370044
15784,361189
15785,351511
15786,341934
15787,332358
15788,322865
15789,313303
15790,303787
15791,294176
15792,284625
15793,275212
15794,267384
15795,257852
15797,238369
15798,228694
15799,219117
15800,210114
15801,200511
15802,190932
15803,181392
15804,171735
15805,162140
15806,152619
15807,142990
15808,135276
15809,125968
15810,116294
15811,106803
15812,97197
15813,87625
15814,78567
15815,69003
15816,60152
15817,50516
15818,40919
15819,31392
15820,21733
15821,15339
15822,1074604
15823,1069641
15824,1060173
15825,1051094
15826,1038846
15827,1031981
15828,1022338
15829,1012967
15830,1003398
15831,874168
15832,875638
15833,875733
15834,880264
15835,880278
15836,880305
15837,880334
15838,880361
15839,880398
15840,880416
15841,880508
15842,880717
15843,880742
15844,871787
15845,862190
15846,852534
15847,845050
15848,821814
15849,822135
15850,817136
15851,807470
15852,797947
15853,788310
15854,775830
15855,769207
15856,752858
15857,750163
15858,740880
15859,731899
15860,723795
15861,706539
15862,704618
15863,695056
15864,686202
15865,676654
15866,668501
15867,658611
15868,648682
15869,638732
15870,628787
15871,618865
15872,611021
15873,601571
15874,591956
15875,582405
15876,572914
15877,563455
15878,553872
15879,544302
15880,535337
15881,525759
15882,516336
15883,506798
15884,497219
15885,489504
15886,479926
15887,470286
15888,460712
15889,451345
15890,441713
15891,432159
15892,422602
15893,413057
15894,403425
15895,393835
15896,384845
15897,375238
15898,367499
15899,357982
15900,348328
15901,338792
15902,329234
15903,319625
15904,310067
15905,300612
15906,291004
15907,281316
15908,271752
15909,262195
15910,252587
15911,244958
15912,236149
15913,226528
15914,216953
15915,207273
15916,197728
15917,188229
15918,178491
15919,168893
15920,159527
15921,150103
15922,140446
15923,132681
15924,123197
15925,113539
15926,104017
15927,94315
15928,85470
15929,76269
15930,66629
15931,57038
15932,47481
15933,37812
15934,28343
15935,18724
15936,11080
15937,1955
15938,1155618
15939,1146171
15940,1136802
15941,1127265
15942,1117692
15943,1108165
15944,1100143
15945,1090582
15946,1081010
15947,1071594
15948,1061958
15949,1058018
15950,1048528
15951,1039080
15952,1029520
15953,1020132
15954,1010529
15955,1000896
15956,991487
15957,981853
15958,972345
15959,962825
15960,954077
15961,944461
15962,938894
15963,931244
15964,924020
15965,917194
15966,909713
15967,902219
15968,895066
15969,888742
15970,881302
15971,873937
15972,866366
15973,858959
15974,851680
15975,850981
15976,864872
15977,857768
15978,850047
15979,842393
15980,834174
15981,825288
15982,816008
15983,806664
15984,797131
15985,787870
15986,778309
15987,771063
15988,761490
15989,752017
15990,742526
15991,733027
15992,724281
15993,714909
15994,705462
15995,695922
15996,686445
15997,676991
15998,667418
15999,657869
16000,650329
16001,640918
16002,631393
16003,621801
16004,612228
16005,602565
16006,593060
16007,583488
16008,574790
16009,565208
16010,555789
16011,546294
16012,536672
16013,530495
16014,520959
16015,511419
16016,501848
16017,492481
16018,482933
16019,473278
16020,463772
16021,454248
16022,444827
16023,435298
16024,426794
16025,417289
16026,409693
16027,400197
16028,390674
16029,381241
16030,371838
16031,362331
16032,352834
16033,343516
16034,334073
16035,324595
16036,315178
16037,305790
16038,296108
16039,288451
16040,279708
16041,270739
16042,261351
16043,251906
16044,242408
16045,232934
16046,223438
16047,213939
16048,204469
16049,195115
16050,185614
16051,178238
16052,168712
16054,149143
16055,139613
16056,130835
16057,121486
16058,111910
16059,102339
16060,92740
16061,83156
16062,73495
16063,63822
16064,54269
16065,46698
16066,37060
16067,27719
16068,18186
16069,8738
16070,1131856
16071,1122549
16072,1114407
16073,1105744
16074,1095811
16075,1085869
16076,1076275
16077,1066661
16078,1062434
16079,1052985
16080,1043458
16081,1034082
16082,1024596
16083,1014964
16084,1005388
16085,995771
16086,986183
16087,976762
16088,967975
16089,958352
16090,948914
16091,941634
16092,932020
16093,922473
16094,912960
16095,903417
16096,893860
16097,884574
16098,875136
16099,865643
16100,856069
16101,846524
16102,837016
16103,827412
16104,820672
16105,811018
16106,801458
16107,791745
16108,782201
16109,772691
16110,763180
16111,753770
16112,744250
16114,725030
16115,715604
16116,706020
16117,698619
16118,689137
16119,679423
16120,670675
16121,661185
16122,651671
16123,642214
16124,632726
16125,623154
16126,613542
16127,604078
16128,594372
16129,585069
16130,577325
16131,567738
16132,558151
16133,548577
16134,538996
16135,529465
16136,520478
16137,510817
16138,501158
16139,491576
16140,481847
16141,472335
16142,462867
16143,455103
16144,445627
16145,436163
16146,426604
16147,417036
16148,407439
16149,397799
16150,388296
16151,378629
16152,369683
16153,360142
16154,350506
16155,340811
16156,333086
16157,323625
16158,314074
16159,304499
16160,294983
16161,285534
16162,275864
16163,266297
16164,256635
16165,247036
16166,237402
16167,227827
16168,218898
16169,211264
16170,201769
16171,192165
16172,182618
16173,172968
16174,163804
16176,144331
16177,135638
16178,125722
16179,115774
16180,105998
16181,96413
16182,88789
16183,79237
16184,70471
16185,60793
16186,51237
16187,41653
16188,32159
16189,22569
16190,13138
16191,3585
16192,1053172
16193,1044370
16194,1034917
16195,1030312
16196,1020823
16197,1011284
16198,1001930
16199,992196
16201,973585
16202,964055
16203,954423
16204,944781
16205,935277
16206,925580
16207,916027
16208,906343
16209,900525
16210,890925
16211,881330
16212,871682
16213,862109
16214,852513
16215,842919
16216,834031
16217,824690
16218,815217
16219,805696
16220,796223
16221,786657
16222,778986
16223,769410
16224,759771
16225,750401
16227,730837
16228,721385
16229,711877
16230,702383
16231,692926
16232,684139
16233,674611
16234,665107
16235,665597
16236,655712
16237,645849
16238,635919
16239,626040
16240,616111
16241,606201
16242,596269
16243,586340
16244,576436
16245,566499
16246,556568
16247,546660
16248,536751
16249,526867
16250,517175
16251,507628
16252,498125
16253,488425
16254,478827
16255,469333
16256,459692
16257,450294
16258,440628
16259,431058
16260,421448
16261,414029
16263,394472
16264,385607
16265,376010
16266,366432
16267,356831
16268,347244
16269,337560
16270,328006
16271,318531
16272,308942
16273,299534
16274,289945
16275,282244
16276,272694
16277,263115
16278,253594
16279,244036
16280,235186
16281,225748
16282,217426
16283,207546
16284,197592
16285,187664
16286,177756
16287,168146
16288,160321
16289,151002
16291,131516
16292,121947
16293,112396
16294,102819
16295,93367
16296,84392
16297,75225
16298,65644
16299,55982
16300,46383
16301,36838
16302,29130
16303,19529
16304,9997
16305,1067420
16306,1057940
16307,1048480
16308,1038948
16309,1029391
16310,1019838
16311,1010249
16312,1001475
16313,991951
16314,987327
16315,977809
16316,968305
16317,958707
16318,949141
16319,939652
16320,930014
16321,920660
16322,911119
16323,901455
16324,891900
16325,882361
16326,872664
16327,865000
16328,856171
16329,846677
16330,837098
16331,827510
16332,817816
16333,808408
16334,798827
16335,789518
16336,779994
16337,770789
16338,761324
16339,751724
16340,743934
16341,734286
16342,724889
16343,715431
16344,706612
16345,697161
16346,687518
16347,678063
16348,668653
16349,659048
16350,649549
16351,640080
16352,630541
16353,623004
16354,613372
16355,603968
16356,594412
16357,584866
16358,575274
16359,565597
16360,556938
16361,547295
16362,537636
16363,528145
16364,518531
16365,508997
16366,501060
16367,491472
16368,481905
16369,472584
16370,462992
16371,453314
16372,443666
16373,434140
16374,424592
16375,415026
16376,406117
16377,396391
16378,388616
16379,379099
16380,369407
16381,359859
16382,350437
16383,340868
16384,331385
16385,323217
16386,313314
16387,303374
16388,293479
16390,273534
16391,263962
16392,257135
16393,247569
16394,237927
16395,228340
16396,218832
16397,209249
16398,199695
16399,190073
16400,180429
16401,171080
16403,151509
16404,141878
16405,132319
16406,125587
16407,115984
16408,107250
16409,97670
16410,88678
16411,79092
16412,69625
16413,60123
16414,1053420
16415,1053634
16416,1053715
16417,1054082
16418,1054173
16419,1057882
16420,1052636
16421,1043179
16422,1033562
16423,1023971
16424,1015267
16425,1005606
16426,996057
16427,986524
16428,976920
16429,967346
16430,957708
16431,948178
16432,939836
16433,930437
16434,920921
16435,911308
16436,901758
16437,892156
16438,882582
16439,873031
16440,864060
16441,854444
16442,844893
16443,835242
16444,827114
16445,817553
16446,807958
16447,798416
16448,788857
16449,779445
16450,769908
16451,760334
16452,750732
16453,741180
16454,731514
16455,721921
16456,713062
16457,704688
16458,695151
16459,685538
16460,675995
16461,666331
16462,656755
16463,647282
16464,357377
16465,357473
16466,357561
16467,357600
16468,357605
16469,357660
16470,358678
16471,358727
16472,360020
16473,360023
16474,360048
16475,360119
16476,360126
16477,360163
16478,360179
16479,360209
16480,360265
16481,360249
16482,360303
16483,361089
16484,361180
16485,361236
16486,361283
16487,361305
16488,362127
16489,362200
16490,363622
16491,363629
16492,363617
16493,356526
16494,345875
16495,336643
16496,327410
16497,317991
16498,308602
16499,271023
16500,271005
16501,271008
16502,269484
16503,259865
16504,225616
16505,225648
16506,225667
16507,221533
16508,213176
16509,203641
16510,193995
16511,184406
16512,174854
16513,165361
16514,155817
16515,146152
16516,136561
16517,126979
16518,117311
16519,107680
16520,98790
16521,90382
16522,80867
16523,71307
16524,62065
16525,52473
16526,42970
16527,33292
16528,23686
16529,14267
16530,4695
16531,1049045
16532,1039648
16533,1029922
16534,1022386
16535,1012827
16536,1004119
16537,994614
16538,985039
16539,975455
16540,965827
16541,956147
16542,946502
16543,936846
16544,927312
16545,917876
16546,908241
16547,900245
16548,890672
16549,881002
16550,871407
16551,861740
16552,852771
16553,843162
16554,833528
16555,823932
16556,814437
16557,804749
16558,795285
16559,785722
16560,777272
16561,767854
16562,758286
16563,748591
16564,739018
16565,729448
16566,719734
16567,710138
16568,538752
16569,538728
16570,538780
16571,538856
16572,539904
16573,539983
16574,540055
16575,540129
16576,540141
16577,540268
16578,540288
16579,540320
16580,540400
16581,540405
16582,540438
16583,540433
16584,540622
16585,421117
16586,421141
16587,421180
16588,421040
16589,421069
16590,421104
16591,421081
16592,423061
16593,423049
16594,423038
16595,423060
16596,423045
16597,419371
16598,409779
16599,400189
16600,391224
16601,381787
16602,372246
16603,362558
16604,352915
16605,343319
16606,333725
16607,324070
16608,314515
16609,305240
16610,295649
16611,287613
16613,37676
16614,37753
16615,37776
16616,38652
16617,38717
16618,38725
16619,38814
16620,38874
16621,38915
16622,38974
16623,38991
16624,39015
16625,39712
16627,39726
16628,39810
16630,39820
16631,39895
16632,40633
16633,40720
16634,40787
16635,40863
16636,40894
16637,9800
16638,9806
16639,10833
16640,1051484
16641,1048921
16642,1039503
16643,1012644
16644,1012606
16645,1010393
16646,1000805
16647,991133
16648,982363
16649,972900
16650,963221
16651,953637
16652,946800
16653,937218
16654,927626
16655,918183
16656,887571
16657,888142
16658,888249
16659,879533
16660,869980
16661,860456
16662,850777
16663,841274
16664,832293
16665,824625
16666,815446
16667,805953
16668,796302
16669,786636
16670,777118
16671,767462
16672,757938
16673,748536
16674,738859
16675,729224
16676,719786
16677,710117
16678,689370
16679,689423
16680,683993
16681,674591
16682,664774
16683,655192
16684,645530
16685,636001
16686,626498
16687,617032
16688,607467
16689,597987
16690,588481
16691,581142
16692,571585
16693,562213
16694,552376
16695,542855
16696,534010
16697,496926
16698,496898
16699,496891
16700,496487
16701,486549
16702,476626
16703,467944
16704,458402
16705,449135
16706,439532
16707,429881
16708,420325
